id,telecode,name,pinyin,abbr,area_code,area_name,country_code,country_name,longitude,latitude,geo_source,geo_updated_at,created_at,updated_at
968,PJE,蒲江,pujiang,pj,1707,成都,cn,中国,103.506478,30.197558,amap,2026-04-09 06:13:02.799155+00:00,2026-04-08 08:39:59.556981+00:00,2026-04-09 06:13:02.799155+00:00
969,POK,蓬莱,penglai,pl,0611,烟台,cn,中国,120.801416,37.757727,amap,2026-04-09 06:13:03.787143+00:00,2026-04-08 08:39:59.557286+00:00,2026-04-09 06:13:03.787143+00:00
970,PNN,盘龙城,panlongcheng,plc,1314,武汉,cn,中国,114.217948,30.715937,amap,2026-04-09 06:13:04.792185+00:00,2026-04-08 08:39:59.557579+00:00,2026-04-09 06:13:04.792185+00:00
971,PLT,普兰店,pulandian,pld,0220,大连,cn,中国,121.960585,39.401253,amap,2026-04-09 06:13:05.803301+00:00,2026-04-08 08:39:59.557841+00:00,2026-04-09 06:13:05.803301+00:00
972,PIJ,平凉,pingliang,pl,2111,平凉,cn,中国,106.70794,35.550622,amap,2026-04-09 06:13:06.794522+00:00,2026-04-08 08:39:59.558044+00:00,2026-04-09 06:13:06.794522+00:00
973,POJ,平凉南,pingliangnan,pln,2111,平凉,cn,中国,106.827166,35.483447,amap,2026-04-09 06:13:07.809888+00:00,2026-04-08 08:39:59.558213+00:00,2026-04-09 06:13:07.809888+00:00
974,PEQ,普宁,puning,pn,1514,揭阳,cn,中国,116.199421,23.266745,amap,2026-04-09 06:13:08.833081+00:00,2026-04-08 08:39:59.558374+00:00,2026-04-09 06:13:08.833081+00:00
975,PBP,平泉北,pingquanbei,pqb,0309,承德,cn,中国,118.713103,41.03703,amap,2026-04-09 06:13:09.815061+00:00,2026-04-08 08:39:59.558541+00:00,2026-04-09 06:13:09.815061+00:00
976,PQP,平泉,pingquan,pq,0309,承德,cn,中国,118.70015,40.999547,amap,2026-04-09 06:13:10.839033+00:00,2026-04-08 08:39:59.558731+00:00,2026-04-09 06:13:10.839033+00:00
977,PSR,皮山,pishan,ps,2419,和田,cn,中国,78.284942,37.565086,amap,2026-04-09 06:13:11.831781+00:00,2026-04-08 08:39:59.558894+00:00,2026-04-09 06:13:11.831781+00:00
978,PSL,磐石,panshi,ps,0117,吉林,cn,中国,126.068841,42.927765,amap,2026-04-09 06:13:12.832039+00:00,2026-04-08 08:39:59.559039+00:00,2026-04-09 06:13:12.832039+00:00
979,PSQ,坪石,pingshi,ps,1501,韶关,cn,中国,113.054039,25.284261,amap,2026-04-09 06:13:13.844830+00:00,2026-04-08 08:39:59.559205+00:00,2026-04-09 06:13:13.844830+00:00
980,PSB,平山,pingshan,ps,0034,哈尔滨,cn,中国,127.405752,45.321747,amap,2026-04-09 06:13:14.850098+00:00,2026-04-08 08:39:59.559353+00:00,2026-04-09 06:13:14.850098+00:00
981,PEE,彭水西,pengshuixi,psx,1782,彭水,cn,中国,108.11795,29.336675,amap,2026-04-09 06:13:15.842704+00:00,2026-04-08 08:39:59.559508+00:00,2026-04-09 06:13:15.842704+00:00
982,PIS,平潭,pingtan,pt,1004,福州,cn,中国,119.7804,25.546821,amap,2026-04-09 06:13:16.847103+00:00,2026-04-08 08:39:59.559725+00:00,2026-04-09 06:13:16.847103+00:00
983,PTS,莆田,putian,pt,1032,莆田,cn,中国,119.062718,25.350759,amap,2026-04-09 06:13:17.875191+00:00,2026-04-08 08:39:59.559951+00:00,2026-04-09 06:13:17.875191+00:00
984,PBG,萍乡北,pingxiangbei,pxb,1113,萍乡,cn,中国,113.847931,27.683183,amap,2026-04-09 06:13:18.869101+00:00,2026-04-08 08:39:59.560132+00:00,2026-04-09 06:13:18.869101+00:00
985,PXZ,凭祥,pingxiang,px,1615,崇左,cn,中国,106.742539,22.079819,amap,2026-04-09 06:13:19.856933+00:00,2026-04-08 08:39:59.560307+00:00,2026-04-09 06:13:19.856933+00:00
986,PXG,萍乡,pingxiang,px,1113,萍乡,cn,中国,113.841304,27.647062,amap,2026-04-09 06:13:20.885968+00:00,2026-04-08 08:39:59.560546+00:00,2026-04-09 06:13:20.885968+00:00
987,POW,普雄,puxiong,px,1710,西昌,cn,中国,102.264166,27.89441,amap,2026-04-09 06:13:21.876038+00:00,2026-04-08 08:39:59.560728+00:00,2026-04-09 06:13:21.876038+00:00
988,PWW,郫县,pixian,px,1707,成都,cn,中国,103.908198,30.808225,amap,2026-04-09 06:13:22.888710+00:00,2026-04-08 08:39:59.560884+00:00,2026-04-09 06:13:22.888710+00:00
989,PCW,郫县西,pixianxi,pxx,1707,成都,cn,中国,103.880432,30.823516,amap,2026-04-09 06:13:23.888005+00:00,2026-04-08 08:39:59.561044+00:00,2026-04-09 06:13:23.888005+00:00
990,PYF,濮阳,puyang,py,1294,濮阳,cn,中国,115.023284,35.741318,amap,2026-04-09 06:13:24.885182+00:00,2026-04-08 08:39:59.561262+00:00,2026-04-09 06:13:24.885182+00:00
991,ARH,平阳,pingyang,py,0920,温州,cn,中国,120.54509,27.625022,amap,2026-04-09 06:13:25.880740+00:00,2026-04-08 08:39:59.561520+00:00,2026-04-09 06:13:25.880740+00:00
992,PDV,平遥古城,pingyaogucheng,pygc,5409,晋中,cn,中国,112.150334,37.156298,amap,2026-04-09 06:13:26.896375+00:00,2026-04-08 08:39:59.561716+00:00,2026-04-09 06:13:26.896375+00:00
993,PUF,濮阳东,puyangdong,pyd,1294,濮阳,cn,中国,115.14952,35.765329,amap,2026-04-09 06:13:27.905891+00:00,2026-04-08 08:39:59.561879+00:00,2026-04-09 06:13:27.905891+00:00
994,PUK,平原东,pingyuandong,pyd,0601,德州,cn,中国,116.58267,37.217809,amap,2026-04-09 06:13:28.933231+00:00,2026-04-08 08:39:59.562047+00:00,2026-04-09 06:13:28.933231+00:00
995,PZG,彭泽,pengze,pz,1101,九江,cn,中国,116.543023,29.86607,amap,2026-04-09 06:13:29.919064+00:00,2026-04-08 08:39:59.562195+00:00,2026-04-09 06:13:29.919064+00:00
996,PZM,普者黑,puzhehei,pzh,1979,文山,cn,中国,104.179841,23.969805,amap,2026-04-09 06:13:30.928091+00:00,2026-04-08 08:39:59.562363+00:00,2026-04-09 06:13:30.928091+00:00
997,PAE,盘州,panzhou,pz,1806,六盘水,cn,中国,104.567785,25.792355,amap,2026-04-09 06:13:31.933427+00:00,2026-04-08 08:39:59.562511+00:00,2026-04-09 06:13:31.933427+00:00
998,PRW,攀枝花,panzhihua,pzh,1711,攀枝花,cn,中国,101.850876,26.543674,amap,2026-04-09 06:13:32.933395+00:00,2026-04-08 08:39:59.562671+00:00,2026-04-09 06:13:32.933395+00:00
999,PMW,彭州,pengzhou,pz,1707,成都,cn,中国,103.925129,30.978661,amap,2026-04-09 06:13:33.938378+00:00,2026-04-08 08:39:59.562815+00:00,2026-04-09 06:13:33.938378+00:00
1000,PNE,攀枝花南,panzhihuanan,pzhn,1711,攀枝花,cn,中国,101.748066,26.468081,amap,2026-04-09 06:13:34.946988+00:00,2026-04-08 08:39:59.562957+00:00,2026-04-09 06:13:34.946988+00:00
1001,PKW,彭州南,pengzhounan,pzn,1707,成都,cn,中国,103.940389,30.940756,amap,2026-04-09 06:13:35.955056+00:00,2026-04-08 08:39:59.563114+00:00,2026-04-09 06:13:35.955056+00:00
1002,QAB,庆安,qingan,qa,0015,绥化,cn,中国,127.50348,46.887705,amap,2026-04-09 06:13:36.953162+00:00,2026-04-08 08:39:59.563258+00:00,2026-04-09 06:13:36.953162+00:00
1003,QFW,青白江东,qingbaijiangdong,qbjd,1707,成都,cn,中国,104.225489,30.894749,amap,2026-04-09 06:13:37.964308+00:00,2026-04-08 08:39:59.563410+00:00,2026-04-09 06:13:37.964308+00:00
1004,QCA,清城,qingcheng,qc,1503,清远,cn,中国,113.066524,23.653565,amap,2026-04-09 06:13:38.974453+00:00,2026-04-08 08:39:59.563551+00:00,2026-04-09 06:13:38.974453+00:00
1005,QRN,蕲春,qichun,qc,1340,蕲春,cn,中国,115.44658,30.2427,amap,2026-04-09 06:13:39.992601+00:00,2026-04-08 08:39:59.563719+00:00,2026-04-09 06:13:39.992601+00:00
1006,QCE,青川,qingchuan,qc,1701,广元,cn,中国,105.334663,32.184909,amap,2026-04-09 06:13:41.001451+00:00,2026-04-08 08:39:59.563867+00:00,2026-04-09 06:13:41.001451+00:00
1007,QEQ,黔城,qiancheng,qc,1403,怀化,cn,中国,109.837906,27.20017,amap,2026-04-09 06:13:41.996170+00:00,2026-04-08 08:39:59.564033+00:00,2026-04-09 06:13:41.996170+00:00
1008,QSW,青城山,qingchengshan,qcs,1707,成都,cn,中国,103.60653,30.892249,amap,2026-04-09 06:13:43.003931+00:00,2026-04-08 08:39:59.564176+00:00,2026-04-09 06:13:43.003931+00:00
1009,QDK,青岛,qingdao,qd,0614,青岛,cn,中国,120.312786,36.064812,amap,2026-04-09 06:13:44.000240+00:00,2026-04-08 08:39:59.564488+00:00,2026-04-09 06:13:44.000240+00:00
1010,QHK,青岛北,qingdaobei,qdb,0614,青岛,cn,中国,120.375693,36.168977,amap,2026-04-09 06:13:45.002996+00:00,2026-04-08 08:39:59.564733+00:00,2026-04-09 06:13:45.002996+00:00
1011,QDU,千岛湖,qiandaohu,qdh,0904,杭州,cn,中国,119.191992,29.735485,amap,2026-04-09 06:13:46.003947+00:00,2026-04-08 08:39:59.564980+00:00,2026-04-09 06:13:46.003947+00:00
1012,QOU,启东,qidong,qd,0727,南通,cn,中国,121.645497,31.85599,amap,2026-04-09 06:13:47.016801+00:00,2026-04-08 08:39:59.565241+00:00,2026-04-09 06:13:47.016801+00:00
1013,QUK,青岛西,qingdaoxi,qdx,0614,青岛,cn,中国,119.956267,35.901455,amap,2026-04-09 06:13:48.022718+00:00,2026-04-08 08:39:59.565516+00:00,2026-04-09 06:13:48.022718+00:00
1014,QAK,曲阜东,qufudong,qfd,0620,济宁,cn,中国,117.069322,35.553849,amap,2026-04-09 06:13:49.025056+00:00,2026-04-08 08:39:59.565748+00:00,2026-04-09 06:13:49.025056+00:00
1015,QFB,前锋,qianfeng,qf,0052,佳木斯,cn,中国,133.885664,47.617635,amap,2026-04-09 06:13:50.040275+00:00,2026-04-08 08:39:59.565961+00:00,2026-04-09 06:13:50.040275+00:00
1016,QFK,曲阜,qufu,qf,0620,济宁,cn,中国,117.029954,35.583341,amap,2026-04-09 06:13:51.041502+00:00,2026-04-08 08:39:59.566128+00:00,2026-04-09 06:13:51.041502+00:00
1017,QYQ,琼海,qionghai,qh,2506,琼海,cn,中国,110.491326,19.240309,amap,2026-04-09 06:13:52.047620+00:00,2026-04-08 08:39:59.566386+00:00,2026-04-09 06:13:52.047620+00:00
1018,QYP,清河城,qinghecheng,qhc,0346,邢台,cn,中国,115.686466,37.063643,amap,2026-04-09 06:13:53.055451+00:00,2026-04-08 08:39:59.566615+00:00,2026-04-09 06:13:53.055451+00:00
1019,QTP,秦皇岛,qinhuangdao,qhd,0301,秦皇岛,cn,中国,119.591872,39.965523,amap,2026-04-09 06:13:54.039627+00:00,2026-04-08 08:39:59.566911+00:00,2026-04-09 06:13:54.039627+00:00
1020,QIP,清河,qinghe,qh,0357,北京,cn,中国,116.314619,40.041059,amap,2026-04-09 06:13:55.045373+00:00,2026-04-08 08:39:59.567121+00:00,2026-04-09 06:13:55.045373+00:00
1021,QHP,清华园,qinghuayuan,qhy,0357,北京,cn,中国,116.407387,39.904179,amap,2026-04-09 06:13:56.052483+00:00,2026-04-08 08:39:59.567356+00:00,2026-04-09 06:13:56.052483+00:00
1022,QBM,曲靖北,qujingbei,qjb,1901,曲靖,cn,中国,103.783835,25.588864,amap,2026-04-09 06:13:57.088646+00:00,2026-04-08 08:39:59.567554+00:00,2026-04-09 06:13:57.088646+00:00
1023,QDE,綦江东,qijiangdong,qjd,3128,綦江,cn,中国,106.662509,29.02287,amap,2026-04-09 06:13:58.064817+00:00,2026-04-08 08:39:59.567712+00:00,2026-04-09 06:13:58.064817+00:00
1024,QNW,黔江,qianjiang,qj,3129,黔江,cn,中国,108.792948,29.441431,amap,2026-04-09 06:13:59.077217+00:00,2026-04-08 08:39:59.567899+00:00,2026-04-09 06:13:59.077217+00:00
1025,QJM,曲靖,qujing,qj,1901,曲靖,cn,中国,103.79194,25.526128,amap,2026-04-09 06:14:00.090017+00:00,2026-04-08 08:39:59.568061+00:00,2026-04-09 06:14:00.090017+00:00
1026,QEB,前进镇,qianjinzhen,qjz,0052,佳木斯,cn,中国,133.123778,47.544355,amap,2026-04-09 06:14:01.112044+00:00,2026-04-08 08:39:59.568217+00:00,2026-04-09 06:14:01.112044+00:00
1027,QLE,邛崃,qionglai,ql,1707,成都,cn,中国,103.484856,30.411255,amap,2026-04-09 06:14:02.093978+00:00,2026-04-08 08:39:59.568388+00:00,2026-04-09 06:14:02.093978+00:00
1028,QLS,清流,qingliu,ql,1005,三明,cn,中国,116.814878,26.214145,amap,2026-04-09 06:14:03.109905+00:00,2026-04-08 08:39:59.568533+00:00,2026-04-09 06:14:03.109905+00:00
1029,QHX,齐齐哈尔,qiqihaer,qqhe,0007,齐齐哈尔,cn,中国,123.995988,47.340409,amap,2026-04-09 06:14:04.113755+00:00,2026-04-08 08:39:59.568674+00:00,2026-04-09 06:14:04.113755+00:00
1030,QNB,齐齐哈尔南,qiqihaernan,qqhen,0007,齐齐哈尔,cn,中国,123.969339,47.284872,amap,2026-04-09 06:14:05.109581+00:00,2026-04-08 08:39:59.568826+00:00,2026-04-09 06:14:05.109581+00:00
1031,QSU,潜山,qianshan,qs,0816,安庆,cn,中国,116.616651,30.57424,amap,2026-04-09 06:14:06.115846+00:00,2026-04-08 08:39:59.568974+00:00,2026-04-09 06:14:06.115846+00:00
1032,QSO,曲水县,qushuixian,qsx,2751,拉萨,cn,中国,90.743355,29.354293,amap,2026-04-09 06:14:07.117082+00:00,2026-04-08 08:39:59.569378+00:00,2026-04-09 06:14:07.117082+00:00
1033,QTB,七台河,qitaihe,qth,0023,七台河,cn,中国,130.901917,45.811609,amap,2026-04-09 06:14:08.121282+00:00,2026-04-08 08:39:59.569560+00:00,2026-04-09 06:14:08.121282+00:00
1034,QTJ,青铜峡,qingtongxia,qtx,2313,吴忠,cn,中国,105.933202,37.918423,amap,2026-04-09 06:14:09.131828+00:00,2026-04-08 08:39:59.569730+00:00,2026-04-09 06:14:09.131828+00:00
1035,QXB,七台河西,qitaihexi,qthx,0023,七台河,cn,中国,130.782323,45.744364,amap,2026-04-09 06:14:10.544616+00:00,2026-04-08 08:39:59.570041+00:00,2026-04-09 06:14:10.544616+00:00
1036,QRW,渠县,quxian,qx,1715,达州,cn,中国,106.973114,30.836504,amap,2026-04-09 06:14:11.146143+00:00,2026-04-08 08:39:59.570246+00:00,2026-04-09 06:14:11.146143+00:00
1037,QVV,沁县,qinxian,qx,0414,长治,cn,中国,112.705243,36.758712,amap,2026-04-09 06:14:12.146591+00:00,2026-04-08 08:39:59.570404+00:00,2026-04-09 06:14:12.146591+00:00
1038,QUV,清徐,qingxu,qx,0405,太原,cn,中国,112.313124,37.557664,amap,2026-04-09 06:14:13.150945+00:00,2026-04-08 08:39:59.570550+00:00,2026-04-09 06:14:13.150945+00:00
1039,QOJ,庆阳,qingyang,qy,2141,庆阳,cn,中国,107.629337,35.694736,amap,2026-04-09 06:14:14.647537+00:00,2026-04-08 08:39:59.570693+00:00,2026-04-09 06:14:14.647537+00:00
1040,QBQ,清远,qingyuan,qy,1503,清远,cn,中国,113.133644,23.694175,amap,2026-04-09 06:14:15.157986+00:00,2026-04-08 08:39:59.570833+00:00,2026-04-09 06:14:15.157986+00:00
1041,QYU,庆元,qingyuan,qy,0919,丽水,cn,中国,118.961962,27.614113,amap,2026-04-09 06:14:16.156040+00:00,2026-04-08 08:39:59.570973+00:00,2026-04-09 06:14:16.156040+00:00
1042,QDZ,钦州东,qinzhoudong,qzd,1608,钦州,cn,中国,108.668138,21.979004,amap,2026-04-09 06:14:17.172011+00:00,2026-04-08 08:39:59.571113+00:00,2026-04-09 06:14:17.172011+00:00
1043,QEP,乔庄东,qiaozhuangdong,qzd,0357,北京,cn,中国,116.685085,39.896223,amap,2026-04-09 06:14:18.172270+00:00,2026-04-08 08:39:59.571287+00:00,2026-04-09 06:14:18.172270+00:00
1044,QEH,衢州,quzhou,qz,0916,衢州,cn,中国,118.881604,28.92349,amap,2026-04-09 06:14:19.188015+00:00,2026-04-08 08:39:59.571439+00:00,2026-04-09 06:14:19.188015+00:00
1045,QYS,泉州,quanzhou,qz,1014,泉州,cn,中国,118.5674,24.97231,amap,2026-04-09 06:14:20.170932+00:00,2026-04-08 08:39:59.571581+00:00,2026-04-09 06:14:20.170932+00:00
1046,QNZ,全州南,quanzhounan,qzn,1603,桂林,cn,中国,111.042113,25.952723,amap,2026-04-09 06:14:21.178025+00:00,2026-04-08 08:39:59.571719+00:00,2026-04-09 06:14:21.178025+00:00
1047,QXU,衢州西,quzhouxi,qzx,0916,衢州,cn,中国,118.807437,28.957428,amap,2026-04-09 06:14:22.189676+00:00,2026-04-08 08:39:59.571859+00:00,2026-04-09 06:14:22.189676+00:00
1048,QUE,清镇西,qingzhenxi,qzx,1803,贵阳,cn,中国,106.380176,26.800304,amap,2026-04-09 06:14:23.223108+00:00,2026-04-08 08:39:59.571996+00:00,2026-04-09 06:14:23.223108+00:00
1049,RAZ,融安,rongan,ra,1602,柳州,cn,中国,109.412251,25.186021,amap,2026-04-09 06:14:24.205527+00:00,2026-04-08 08:39:59.572134+00:00,2026-04-09 06:14:24.205527+00:00
1050,RAH,瑞安,ruian,ra,0920,温州,cn,中国,120.581982,27.766806,amap,2026-04-09 06:14:25.207028+00:00,2026-04-08 08:39:59.572284+00:00,2026-04-09 06:14:25.207028+00:00
1051,RQW,荣昌北,rongchangbei,rcb,6756,荣昌,cn,中国,105.636772,29.432575,amap,2026-04-09 06:14:26.211748+00:00,2026-04-08 08:39:59.572452+00:00,2026-04-09 06:14:26.211748+00:00
1052,RCK,荣成,rongcheng,rc,0612,威海,cn,中国,122.408045,37.144872,amap,2026-04-09 06:14:27.219534+00:00,2026-04-08 08:39:59.572594+00:00,2026-04-09 06:14:27.219534+00:00
1053,RIH,如东,rudong,rd,0727,南通,cn,中国,121.177249,32.445805,amap,2026-04-09 06:14:28.213084+00:00,2026-04-08 08:39:59.572750+00:00,2026-04-09 06:14:28.213084+00:00
1054,RQJ,汝箕沟,rujigou,rjg,2301,石嘴山,cn,中国,106.118862,39.069947,amap,2026-04-09 06:14:29.222485+00:00,2026-04-08 08:39:59.572888+00:00,2026-04-09 06:14:29.222485+00:00
1055,RJG,瑞金,ruijin,rj,1116,赣州,cn,中国,116.055334,25.863847,amap,2026-04-09 06:14:30.222285+00:00,2026-04-08 08:39:59.573025+00:00,2026-04-09 06:14:30.222285+00:00
1056,RKO,日喀则,rikaze,rkz,2752,日喀则,cn,中国,88.91482,29.220966,amap,2026-04-09 06:14:31.244904+00:00,2026-04-08 08:39:59.573179+00:00,2026-04-09 06:14:31.244904+00:00
1057,RVQ,饶平,raoping,rp,1515,潮州,cn,中国,116.932394,23.711877,amap,2026-04-09 06:14:32.247060+00:00,2026-04-08 08:39:59.573335+00:00,2026-04-09 06:14:32.247060+00:00
1058,RQR,若羌,ruoqiang,rq,2408,库尔勒,cn,中国,88.251838,39.003955,amap,2026-04-09 06:14:33.233971+00:00,2026-04-08 08:39:59.573487+00:00,2026-04-09 06:14:33.233971+00:00
1059,REK,乳山南,rushannan,rsn,0612,威海,cn,中国,121.557723,36.87566,amap,2026-04-09 06:14:34.249385+00:00,2026-04-08 08:39:59.573642+00:00,2026-04-09 06:14:34.249385+00:00
1060,RZK,日照,rizhao,rz,0623,日照,cn,中国,119.531568,35.405509,amap,2026-04-09 06:14:35.254441+00:00,2026-04-08 08:39:59.573777+00:00,2026-04-09 06:14:35.254441+00:00
1061,KZK,日照西,rizhaoxi,rzx,0623,日照,cn,中国,119.422046,35.389615,amap,2026-04-09 06:14:36.271272+00:00,2026-04-08 08:39:59.573912+00:00,2026-04-09 06:14:36.271272+00:00
1062,SBJ,肃北,subei,sb,2107,酒泉,cn,中国,94.772547,39.542172,amap,2026-04-09 06:14:37.269959+00:00,2026-04-08 08:39:59.574049+00:00,2026-04-09 06:14:37.269959+00:00
1063,SBB,双城北,shuangchengbei,scb,0034,哈尔滨,cn,中国,126.271613,45.426165,amap,2026-04-09 06:14:38.273455+00:00,2026-04-08 08:39:59.574185+00:00,2026-04-09 06:14:38.273455+00:00
1064,SDU,舒城东,shuchengdong,scd,0819,六安,cn,中国,117.046664,31.484476,amap,2026-04-09 06:14:39.289764+00:00,2026-04-08 08:39:59.574325+00:00,2026-04-09 06:14:39.289764+00:00
1065,SCR,莎车,shache,sc,2410,喀什,cn,中国,77.232959,38.374503,amap,2026-04-09 06:14:40.286747+00:00,2026-04-08 08:39:59.574621+00:00,2026-04-09 06:14:40.286747+00:00
1066,SCP,沙城,shacheng,sc,0315,张家口,cn,中国,115.517732,40.396228,amap,2026-04-09 06:14:41.281718+00:00,2026-04-08 08:39:59.574770+00:00,2026-04-09 06:14:41.281718+00:00
1067,SFF,宋城路,songchenglu,scl,1211,开封,cn,中国,114.284025,34.784575,amap,2026-04-09 06:14:42.300213+00:00,2026-04-08 08:39:59.574912+00:00,2026-04-09 06:14:42.300213+00:00
1068,SCB,双城堡,shuangchengpu,scp,0034,哈尔滨,cn,中国,126.293517,45.397903,amap,2026-04-09 06:14:43.301252+00:00,2026-04-08 08:39:59.575049+00:00,2026-04-09 06:14:43.301252+00:00
1069,FIQ,邵东,shaodong,sd,1415,邵阳,cn,中国,111.748105,27.273874,amap,2026-04-09 06:14:44.299040+00:00,2026-04-08 08:39:59.575187+00:00,2026-04-09 06:14:44.299040+00:00
1070,SEP,十渡,shidu,sd,0357,北京,cn,中国,115.589443,39.647195,amap,2026-04-09 06:14:45.309779+00:00,2026-04-08 08:39:59.575330+00:00,2026-04-09 06:14:45.309779+00:00
1071,NFQ,双峰北,shuangfengbei,sfb,1412,娄底,cn,中国,112.013842,27.558532,amap,2026-04-09 06:14:46.315858+00:00,2026-04-08 08:39:59.575469+00:00,2026-04-09 06:14:46.315858+00:00
1072,OFB,双丰,shuangfeng,sf,0016,伊春,cn,中国,127.760173,46.974182,amap,2026-04-09 06:14:47.310222+00:00,2026-04-08 08:39:59.575608+00:00,2026-04-09 06:14:47.310222+00:00
1073,SFB,绥芬河,suifenhe,sfh,0044,牡丹江,cn,中国,131.137472,44.40632,amap,2026-04-09 06:14:48.329495+00:00,2026-04-08 08:39:59.575757+00:00,2026-04-09 06:14:48.329495+00:00
1074,SGQ,韶关东,shaoguandong,sgd,1501,韶关,cn,中国,113.6042,24.792285,amap,2026-04-09 06:14:49.316551+00:00,2026-04-08 08:39:59.575919+00:00,2026-04-09 06:14:49.316551+00:00
1075,SNQ,韶关,shaoguan,sg,1501,韶关,cn,中国,113.515283,24.750159,amap,2026-04-09 06:14:50.331391+00:00,2026-04-08 08:39:59.576055+00:00,2026-04-09 06:14:50.331391+00:00
1076,SHP,沙河,shahe,sh,0357,北京,cn,中国,116.265117,40.125094,amap,2026-04-09 06:14:51.351065+00:00,2026-04-08 08:39:59.576203+00:00,2026-04-09 06:14:51.351065+00:00
1077,SOK,商河,shanghe,sh,0602,济南,cn,中国,117.099565,37.437022,amap,2026-04-09 06:14:52.352508+00:00,2026-04-08 08:39:59.576350+00:00,2026-04-09 06:14:52.352508+00:00
1078,SHD,山海关,shanhaiguan,shg,0301,秦皇岛,cn,中国,119.768142,40.000039,amap,2026-04-09 06:14:53.356119+00:00,2026-04-08 08:39:59.576537+00:00,2026-04-09 06:14:53.356119+00:00
1079,IMH,上海松江,shanghaisongjiang,shsj,0712,上海,cn,中国,121.228778,30.985097,amap,2026-04-09 06:14:54.351248+00:00,2026-04-08 08:39:59.576787+00:00,2026-04-09 06:14:54.351248+00:00
1080,VOP,沙河市,shaheshi,shs,0346,邢台,cn,中国,114.497669,36.861194,amap,2026-04-09 06:14:55.350515+00:00,2026-04-08 08:39:59.576982+00:00,2026-04-09 06:14:55.350515+00:00
1081,SHB,绥化,suihua,sh,0015,绥化,cn,中国,127.015969,46.645209,amap,2026-04-09 06:14:56.364357+00:00,2026-04-08 08:39:59.577146+00:00,2026-04-09 06:14:56.364357+00:00
1082,SZR,石河子,shihezi,shz,2405,石河子,cn,中国,86.062093,44.268171,amap,2026-04-09 06:14:57.359306+00:00,2026-04-08 08:39:59.577405+00:00,2026-04-09 06:14:57.359306+00:00
1083,SAH,松江北,songjiangbei,sjb,0712,上海,cn,中国,121.227676,31.03257,amap,2026-04-09 06:14:58.348200+00:00,2026-04-08 08:39:59.577635+00:00,2026-04-09 06:14:58.348200+00:00
1084,ODP,三家店,sanjiadian,sjd,0357,北京,cn,中国,116.120284,39.951416,amap,2026-04-09 06:14:59.355261+00:00,2026-04-08 08:39:59.577844+00:00,2026-04-09 06:14:59.355261+00:00
1085,SFX,三间房,sanjianfang,sjf,0007,齐齐哈尔,cn,中国,123.430454,47.238543,amap,2026-04-09 06:15:00.364468+00:00,2026-04-08 08:39:59.578041+00:00,2026-04-09 06:15:00.364468+00:00
1086,SQH,水家湖,shuijiahu,sjh,0809,合肥,cn,中国,117.169373,32.483215,amap,2026-04-09 06:15:01.362948+00:00,2026-04-08 08:39:59.578220+00:00,2026-04-09 06:15:01.362948+00:00
1087,SUB,孙家,sunjia,sj,0034,哈尔滨,cn,中国,126.684521,45.696035,amap,2026-04-09 06:15:02.361530+00:00,2026-04-08 08:39:59.578375+00:00,2026-04-09 06:15:02.361530+00:00
1088,OJB,沈家,shenjia,sj,0034,哈尔滨,cn,中国,126.770475,46.097474,amap,2026-04-09 06:15:03.373031+00:00,2026-04-08 08:39:59.578534+00:00,2026-04-09 06:15:03.373031+00:00
1089,SWZ,三江南,sanjiangnan,sjn,1602,柳州,cn,中国,109.587525,25.728754,amap,2026-04-09 06:15:04.372498+00:00,2026-04-08 08:39:59.578707+00:00,2026-04-09 06:15:04.372498+00:00
1090,SRP,石景山南,shijingshannan,sjsn,0357,北京,cn,中国,116.213525,39.875721,amap,2026-04-09 06:15:05.399387+00:00,2026-04-08 08:39:59.578864+00:00,2026-04-09 06:15:05.399387+00:00
